propulso_id	lat	lng	delta_time	date	time
826e8a33668ac07	46.305687	-72.590157	-652	2023-06-09	23:07:50
ece3c3dca17f934	46.348580	-72.583250	-894	2023-06-09	23:07:50
ece3c3dca17f934	46.348580	-72.583230	-894	2023-06-09	23:07:50
9f45d283924ebcf	46.345080	-72.547710	-45	2023-06-09	23:07:50
a7b5bc86793449a	46.350350	-72.538490	0	2023-06-09	23:07:51
826e8a33668ac07	46.307730	-72.585970	-653	2023-06-09	23:07:51
87778f7f9a9fd54	46.345620	-72.531640	-786	2023-06-09	23:07:52
16d211be63235a1	46.333000	-72.547440	318	2023-06-09	23:07:52
87778f7f9a9fd54	46.345610	-72.531590	-787	2023-06-09	23:07:53
c7294d1eeacc4bc	46.305288	-72.590921	-755	2023-06-09	23:07:55
c7294d1eeacc4bc	46.305286	-72.590920	-755	2023-06-09	23:07:55
826e8a33668ac07	46.307730	-72.585960	-658	2023-06-09	23:07:56
a87c0d2e7572ede	46.348937	-72.537553	0	2023-06-09	23:07:56
09d721429eb79d3	46.306625	-72.578550	731	2023-06-09	23:07:57
09d721429eb79d3	46.306624	-72.578555	731	2023-06-09	23:07:57
09d721429eb79d3	46.306620	-72.578560	731	2023-06-09	23:07:57
e31e98275fbae8e	46.345650	-72.531600	-290	2023-06-09	23:07:57
9f45d283924ebcf	46.345070	-72.547710	-52	2023-06-09	23:07:57
c7294d1eeacc4bc	46.305290	-72.590960	-758	2023-06-09	23:07:58
8c8f66a9dbdd723	46.338160	-72.549400	0	2023-06-09	23:07:59
8c8f66a9dbdd723	46.338160	-72.549402	0	2023-06-09	23:07:59
826e8a33668ac07	46.305740	-72.590130	-662	2023-06-09	23:08:00
5df8f8ec02ca480	46.353440	-72.544100	362	2023-06-09	23:08:01
986f501e048d08d	46.345670	-72.531660	361	2023-06-09	23:08:02
e31e98275fbae8e	46.345610	-72.531610	-295	2023-06-09	23:08:02
ece3c3dca17f934	46.352620	-72.580810	-906	2023-06-09	23:08:02
ece3c3dca17f934	46.352623	-72.580810	-906	2023-06-09	23:08:02
ece3c3dca17f934	46.352627	-72.580810	-906	2023-06-09	23:08:02
d3d6ee3571d9b8b	46.345030	-72.546740	0	2023-06-09	23:08:03
d3d6ee3571d9b8b	46.342750	-72.549420	0	2023-06-09	23:08:03
ece3c3dca17f934	46.352030	-72.579730	-908	2023-06-09	23:08:04
d3d6ee3571d9b8b	46.344915	-72.548702	0	2023-06-09	23:08:06
d3d6ee3571d9b8b	46.344913	-72.548700	0	2023-06-09	23:08:06
0e2ef56ca782678	46.340396	-72.548797	0	2023-06-09	23:08:06
826e8a33668ac07	46.301860	-72.598070	-669	2023-06-09	23:08:07
826e8a33668ac07	46.301860	-72.598080	-669	2023-06-09	23:08:07
826e8a33668ac07	46.301830	-72.598080	-671	2023-06-09	23:08:09
3cb18db3f33d518	46.347159	-72.544984	0	2023-06-09	23:08:10
ece3c3dca17f934	46.352620	-72.580770	-914	2023-06-09	23:08:10
aec753a462682b8	46.348980	-72.540050	0	2023-06-09	23:08:10
69f5f2c3c12997b	46.350224	-72.535120	0	2023-06-09	23:08:11
69f5f2c3c12997b	46.350222	-72.535119	0	2023-06-09	23:08:11
69f5f2c3c12997b	46.350220	-72.535130	0	2023-06-09	23:08:11
16d211be63235a1	46.333416	-72.547130	299	2023-06-09	23:08:11
16d211be63235a1	46.333410	-72.547130	299	2023-06-09	23:08:11
16d211be63235a1	46.333416	-72.547126	299	2023-06-09	23:08:11
aec753a462682b8	46.348960	-72.540070	0	2023-06-09	23:08:11
aec753a462682b8	46.348961	-72.540068	0	2023-06-09	23:08:11
972caf96f338846	46.346000	-72.546420	0	2023-06-09	23:08:11
902c358e573cab5	46.392024	-72.537682	270	2023-06-09	23:08:12
5c17673f879ffe3	46.364810	-72.607820	-1705	2023-06-09	23:08:13
966bb39a4005e2e	46.337517	-72.548350	0	2023-06-09	23:08:14
966bb39a4005e2e	46.337516	-72.548344	0	2023-06-09	23:08:14
966bb39a4005e2e	46.337510	-72.548350	0	2023-06-09	23:08:14
d3d6ee3571d9b8b	46.343634	-72.549119	0	2023-06-09	23:08:16
d3d6ee3571d9b8b	46.343636	-72.549120	0	2023-06-09	23:08:16
d23ce33c9e6bfd7	46.339730	-72.541220	0	2023-06-09	23:08:17
cd59d5d1f22b810	46.353480	-72.579720	670	2023-06-09	23:08:18
ece3c3dca17f934	46.351990	-72.579780	-922	2023-06-09	23:08:18
986f501e048d08d	46.345650	-72.531600	344	2023-06-09	23:08:19
21c674aaa0449cc	46.345640	-72.531590	120	2023-06-09	23:08:19
21c674aaa0449cc	46.345640	-72.531580	120	2023-06-09	23:08:19
e473b370ba93e6b	46.343349	-72.540530	0	2023-06-09	23:08:20
69f5f2c3c12997b	46.350210	-72.535130	0	2023-06-09	23:08:22
16d211be63235a1	46.333420	-72.547140	288	2023-06-09	23:08:22
16d211be63235a1	46.333420	-72.547120	288	2023-06-09	23:08:22
aec753a462682b8	46.348950	-72.540080	0	2023-06-09	23:08:22
aec753a462682b8	46.348950	-72.540060	0	2023-06-09	23:08:22
972caf96f338846	46.346000	-72.546410	-11	2023-06-09	23:08:22
966bb39a4005e2e	46.337520	-72.548360	0	2023-06-09	23:08:23
966bb39a4005e2e	46.337520	-72.548340	0	2023-06-09	23:08:23
5c17673f879ffe3	46.364825	-72.607828	-1716	2023-06-09	23:08:24
5c17673f879ffe3	46.364826	-72.607830	-1716	2023-06-09	23:08:24
aec753a462682b8	46.348970	-72.540030	0	2023-06-09	23:08:25
a7b5bc86793449a	46.350334	-72.538521	0	2023-06-09	23:08:26
a7b5bc86793449a	46.350330	-72.538530	0	2023-06-09	23:08:26
d3d6ee3571d9b8b	46.342761	-72.549447	0	2023-06-09	23:08:27
d3d6ee3571d9b8b	46.342762	-72.549446	0	2023-06-09	23:08:27
d23ce33c9e6bfd7	46.339740	-72.541210	0	2023-06-09	23:08:27
d23ce33c9e6bfd7	46.339740	-72.541220	0	2023-06-09	23:08:27
f88c566f1e24412	46.338251	-72.549655	0	2023-06-09	23:08:28
ece3c3dca17f934	46.351990	-72.579770	-932	2023-06-09	23:08:28
986f501e048d08d	46.345660	-72.531600	334	2023-06-09	23:08:29
21c674aaa0449cc	46.345630	-72.531570	110	2023-06-09	23:08:29
d23ce33c9e6bfd7	46.339710	-72.541130	0	2023-06-09	23:08:31
d23ce33c9e6bfd7	46.339770	-72.541170	0	2023-06-09	23:08:31
ece3c3dca17f934	46.351980	-72.579790	-935	2023-06-09	23:08:31
d3d6ee3571d9b8b	46.344910	-72.548720	0	2023-06-09	23:08:32
37e09f23a0c7dbb	46.347330	-72.547950	0	2023-06-09	23:08:32
69f5f2c3c12997b	46.350180	-72.535130	0	2023-06-09	23:08:33
69f5f2c3c12997b	46.350180	-72.535120	0	2023-06-09	23:08:33
6f68214ed0b4982	46.342183	-72.540626	0	2023-06-09	23:08:33
826e8a33668ac07	46.301861	-72.598032	-695	2023-06-09	23:08:33
826e8a33668ac07	46.301860	-72.598030	-695	2023-06-09	23:08:33
c7294d1eeacc4bc	46.301500	-72.599070	-794	2023-06-09	23:08:34
966bb39a4005e2e	46.337560	-72.548360	0	2023-06-09	23:08:34
37e09f23a0c7dbb	46.347360	-72.547940	0	2023-06-09	23:08:35
37e09f23a0c7dbb	46.347360	-72.547920	0	2023-06-09	23:08:35
966bb39a4005e2e	46.337510	-72.548390	0	2023-06-09	23:08:36
c7294d1eeacc4bc	46.301514	-72.599106	-797	2023-06-09	23:08:37
86a7fbbfc0b5590	46.346710	-72.545040	0	2023-06-09	23:08:39
a7b5bc86793449a	46.350270	-72.538540	0	2023-06-09	23:08:39
37e09f23a0c7dbb	46.347353	-72.547927	0	2023-06-09	23:08:40
37e09f23a0c7dbb	46.347350	-72.547930	0	2023-06-09	23:08:40
37e09f23a0c7dbb	46.347355	-72.547930	0	2023-06-09	23:08:40
37e09f23a0c7dbb	46.347340	-72.547960	0	2023-06-09	23:08:41
d23ce33c9e6bfd7	46.339720	-72.541140	0	2023-06-09	23:08:42
d23ce33c9e6bfd7	46.339780	-72.541180	0	2023-06-09	23:08:42
ece3c3dca17f934	46.351977	-72.579774	-946	2023-06-09	23:08:42
ece3c3dca17f934	46.351970	-72.579770	-946	2023-06-09	23:08:42
ece3c3dca17f934	46.351970	-72.579790	-946	2023-06-09	23:08:42
ece3c3dca17f934	46.351980	-72.579770	-946	2023-06-09	23:08:42
c7294d1eeacc4bc	46.301500	-72.599080	-803	2023-06-09	23:08:43
966bb39a4005e2e	46.337550	-72.548350	0	2023-06-09	23:08:43
69f5f2c3c12997b	46.350170	-72.535110	0	2023-06-09	23:08:44
826e8a33668ac07	46.301850	-72.598050	-706	2023-06-09	23:08:44
972caf96f338846	46.346001	-72.546402	28	2023-06-09	23:08:44
972caf96f338846	46.346000	-72.546410	28	2023-06-09	23:08:44
966bb39a4005e2e	46.337520	-72.548390	-3	2023-06-09	23:08:46
c7294d1eeacc4bc	46.301520	-72.599110	-807	2023-06-09	23:08:47
86a7fbbfc0b5590	46.346721	-72.545030	0	2023-06-09	23:08:49
86a7fbbfc0b5590	46.346720	-72.545030	0	2023-06-09	23:08:49
a7b5bc86793449a	46.350280	-72.538530	0	2023-06-09	23:08:49
986f501e048d08d	46.345680	-72.531650	312	2023-06-09	23:08:51
e31e98275fbae8e	46.345620	-72.531620	-344	2023-06-09	23:08:51
ece3c3dca17f934	46.352615	-72.580810	-955	2023-06-09	23:08:51
ece3c3dca17f934	46.352614	-72.580807	-955	2023-06-09	23:08:51
ece3c3dca17f934	46.352610	-72.580810	-955	2023-06-09	23:08:51
0e2ef56ca782678	46.341856	-72.546952	24	2023-06-09	23:08:52
5df8f8ec02ca480	46.353436	-72.544100	311	2023-06-09	23:08:52
5df8f8ec02ca480	46.353434	-72.544097	311	2023-06-09	23:08:52
d3d6ee3571d9b8b	46.342760	-72.549410	0	2023-06-09	23:08:54
d3d6ee3571d9b8b	46.345040	-72.546730	0	2023-06-09	23:08:54
826e8a33668ac07	46.305730	-72.590150	-717	2023-06-09	23:08:55
902c358e573cab5	46.380651	-72.542703	225	2023-06-09	23:08:57
c9df3b3034b1d1b	46.335014	-72.576348	-1272	2023-06-09	23:08:57
826e8a33668ac07	46.301850	-72.598080	-719	2023-06-09	23:08:57
826e8a33668ac07	46.301840	-72.598080	-721	2023-06-09	23:08:59
5cc0b49e8c79613	46.346279	-72.540840	0	2023-06-09	23:09:00
e31e98275fbae8e	46.345640	-72.531610	-353	2023-06-09	23:09:00
e31e98275fbae8e	46.345650	-72.531601	-353	2023-06-09	23:09:00
e31e98275fbae8e	46.345650	-72.531600	-353	2023-06-09	23:09:00
ece3c3dca17f934	46.353197	-72.581597	-964	2023-06-09	23:09:00
ece3c3dca17f934	46.353195	-72.581600	-964	2023-06-09	23:09:00
e36aecbd7eccc20	46.346742	-72.540752	0	2023-06-09	23:09:03
52855dde86283f3	46.341170	-72.547280	0	2023-06-09	23:09:04
a15a4a04cbab0f0	46.351855	-72.545407	9	2023-06-09	23:09:05
5df8f8ec02ca480	46.353420	-72.544050	297	2023-06-09	23:09:06
9f45d283924ebcf	46.345100	-72.547710	-121	2023-06-09	23:09:06
e31e98275fbae8e	46.345680	-72.531600	-360	2023-06-09	23:09:07
d23ce33c9e6bfd7	46.339750	-72.541170	0	2023-06-09	23:09:09
d23ce33c9e6bfd7	46.339760	-72.541160	0	2023-06-09	23:09:09
16d211be63235a1	46.332956	-72.547765	241	2023-06-09	23:09:09
16d211be63235a1	46.332954	-72.547770	241	2023-06-09	23:09:09
16d211be63235a1	46.332950	-72.547770	241	2023-06-09	23:09:09
d086f0665c7e0a2	46.348791	-72.548672	0	2023-06-09	23:09:10
5c17673f879ffe3	46.364810	-72.607820	-1763	2023-06-09	23:09:11
d086f0665c7e0a2	46.348844	-72.548673	0	2023-06-09	23:09:11
826e8a33668ac07	46.298880	-72.609030	-734	2023-06-09	23:09:12
972caf96f338846	46.346000	-72.546380	0	2023-06-09	23:09:12
b75c3bf36bfc0e5	46.342120	-72.543190	0	2023-06-09	23:09:12
a7b5bc86793449a	46.350340	-72.538520	0	2023-06-09	23:09:13
a15a4a04cbab0f0	46.351840	-72.545370	0	2023-06-09	23:09:14
986f501e048d08d	46.345670	-72.531590	288	2023-06-09	23:09:15
21c674aaa0449cc	46.345650	-72.531601	64	2023-06-09	23:09:15
21c674aaa0449cc	46.345650	-72.531600	64	2023-06-09	23:09:15
0e2ef56ca782678	46.341820	-72.546950	0	2023-06-09	23:09:16
986f501e048d08d	46.345640	-72.531610	286	2023-06-09	23:09:17
986f501e048d08d	46.345650	-72.531600	286	2023-06-09	23:09:17
986f501e048d08d	46.345650	-72.531601	286	2023-06-09	23:09:17
914cb18e4688300	46.319230	-72.567110	885	2023-06-09	23:09:18
a7b5bc86793449a	46.350360	-72.538470	0	2023-06-09	23:09:19
986f501e048d08d	46.345680	-72.531590	283	2023-06-09	23:09:20
21c674aaa0449cc	46.345660	-72.531600	59	2023-06-09	23:09:20
826e8a33668ac07	46.298879	-72.609011	-743	2023-06-09	23:09:21
826e8a33668ac07	46.298878	-72.609010	-743	2023-06-09	23:09:21
b75c3bf36bfc0e5	46.342110	-72.543170	0	2023-06-09	23:09:21
5c17673f879ffe3	46.364826	-72.607830	-1774	2023-06-09	23:09:22
5c17673f879ffe3	46.364825	-72.607828	-1774	2023-06-09	23:09:22
a7b5bc86793449a	46.350330	-72.538530	0	2023-06-09	23:09:24
a7b5bc86793449a	46.350334	-72.538520	0	2023-06-09	23:09:24
a7b5bc86793449a	46.350334	-72.538521	0	2023-06-09	23:09:24
914cb18e4688300	46.319240	-72.567120	875	2023-06-09	23:09:28
a7b5bc86793449a	46.350350	-72.538480	0	2023-06-09	23:09:29
a7b5bc86793449a	46.350350	-72.538490	0	2023-06-09	23:09:29
d23ce33c9e6bfd7	46.339730	-72.541150	0	2023-06-09	23:09:30
b75c3bf36bfc0e5	46.342090	-72.543180	0	2023-06-09	23:09:30
5df8f8ec02ca480	46.350940	-72.547930	272	2023-06-09	23:09:31
0b592d3f0bf4008	46.345660	-72.531610	-426	2023-06-09	23:09:32
5df8f8ec02ca480	46.350980	-72.547970	271	2023-06-09	23:09:32
14794af66984b22	46.319244	-72.567150	786	2023-06-09	23:09:33
14794af66984b22	46.319244	-72.567148	786	2023-06-09	23:09:33
14794af66984b22	46.319240	-72.567150	786	2023-06-09	23:09:33
5df8f8ec02ca480	46.350960	-72.547970	269	2023-06-09	23:09:34
5df8f8ec02ca480	46.350960	-72.547980	269	2023-06-09	23:09:34
914cb18e4688300	46.319240	-72.567150	868	2023-06-09	23:09:35
914cb18e4688300	46.319244	-72.567148	868	2023-06-09	23:09:35
914cb18e4688300	46.319244	-72.567150	868	2023-06-09	23:09:35
0e2ef56ca782678	46.342757	-72.550814	-22	2023-06-09	23:09:38
914cb18e4688300	46.319270	-72.567150	862	2023-06-09	23:09:41
914cb18e4688300	46.319270	-72.567148	862	2023-06-09	23:09:41
0b592d3f0bf4008	46.345650	-72.531600	-435	2023-06-09	23:09:41
0b592d3f0bf4008	46.345650	-72.531601	-435	2023-06-09	23:09:41
5df8f8ec02ca480	46.350974	-72.547955	262	2023-06-09	23:09:41
5df8f8ec02ca480	46.350975	-72.547960	262	2023-06-09	23:09:41
902c358e573cab5	46.371982	-72.556093	180	2023-06-09	23:09:42
14794af66984b22	46.319270	-72.567148	775	2023-06-09	23:09:44
14794af66984b22	46.319270	-72.567150	775	2023-06-09	23:09:44
14794af66984b22	46.319230	-72.567160	775	2023-06-09	23:09:44
d23ce33c9e6bfd7	46.339740	-72.541170	0	2023-06-09	23:09:45
b75c3bf36bfc0e5	46.342096	-72.543185	0	2023-06-09	23:09:45
b75c3bf36bfc0e5	46.342094	-72.543180	0	2023-06-09	23:09:45
14794af66984b22	46.319270	-72.567160	770	2023-06-09	23:09:49
52855dde86283f3	46.341189	-72.547286	0	2023-06-09	23:09:53
52855dde86283f3	46.341190	-72.547290	0	2023-06-09	23:09:53
e31e98275fbae8e	46.345660	-72.531600	-408	2023-06-09	23:09:55
ece3c3dca17f934	46.353190	-72.581600	-1019	2023-06-09	23:09:55
ece3c3dca17f934	46.353184	-72.581580	-1019	2023-06-09	23:09:55
9f45d283924ebcf	46.345100	-72.547699	-171	2023-06-09	23:09:56
e31e98275fbae8e	46.345670	-72.531600	-410	2023-06-09	23:09:57
d23ce33c9e6bfd7	46.339760	-72.541170	0	2023-06-09	23:09:59
d23ce33c9e6bfd7	46.339767	-72.541160	0	2023-06-09	23:09:59
16d211be63235a1	46.332960	-72.547760	191	2023-06-09	23:09:59
4eb4882fe318624	46.347520	-72.540472	0	2023-06-09	23:10:00
826e8a33668ac07	46.291760	-72.627440	-784	2023-06-09	23:10:02
9f45d283924ebcf	46.345150	-72.547670	-177	2023-06-09	23:10:02
4b9782ff08a4bce	46.322490	-72.559680	-1386	2023-06-09	23:10:03
87778f7f9a9fd54	46.345660	-72.531590	-919	2023-06-09	23:10:05
826e8a33668ac07	46.295216	-72.619270	-787	2023-06-09	23:10:05
826e8a33668ac07	46.295217	-72.619272	-787	2023-06-09	23:10:05
14794af66984b22	46.319320	-72.567110	753	2023-06-09	23:10:06
7e6c489b2f2df12	46.339440	-72.548920	0	2023-06-09	23:10:07
9f45d283924ebcf	46.345110	-72.547720	-183	2023-06-09	23:10:08
2530d9e2688a019	46.341244	-72.545070	50	2023-06-09	23:10:08
2530d9e2688a019	46.341240	-72.545070	50	2023-06-09	23:10:08
87778f7f9a9fd54	46.345650	-72.531600	-924	2023-06-09	23:10:10
87778f7f9a9fd54	46.345650	-72.531601	-924	2023-06-09	23:10:10
4b9782ff08a4bce	46.322490	-72.559660	-1393	2023-06-09	23:10:10
826e8a33668ac07	46.291730	-72.627400	-792	2023-06-09	23:10:10
87778f7f9a9fd54	46.345670	-72.531660	-925	2023-06-09	23:10:11
a7b5bc86793449a	46.350340	-72.538520	0	2023-06-09	23:10:13
a7b5bc86793449a	46.350340	-72.538510	0	2023-06-09	23:10:13
0e2ef56ca782678	46.341220	-72.554480	-62	2023-06-09	23:10:18
21c674aaa0449cc	46.345680	-72.531640	0	2023-06-09	23:10:19
21c674aaa0449cc	46.345680	-72.531630	0	2023-06-09	23:10:19
87778f7f9a9fd54	46.345680	-72.531650	-936	2023-06-09	23:10:22
e473b370ba93e6b	46.343416	-72.540515	0	2023-06-09	23:10:22
0e2ef56ca782678	46.341212	-72.554462	-67	2023-06-09	23:10:23
a7b5bc86793449a	46.350334	-72.538520	0	2023-06-09	23:10:24
a7b5bc86793449a	46.350330	-72.538530	0	2023-06-09	23:10:24
a7b5bc86793449a	46.350334	-72.538521	0	2023-06-09	23:10:24
4b9782ff08a4bce	46.322490	-72.559650	-1408	2023-06-09	23:10:25
4b9782ff08a4bce	46.322490	-72.559660	-1408	2023-06-09	23:10:25
826e8a33668ac07	46.291740	-72.627400	-807	2023-06-09	23:10:25
902c358e573cab5	46.362369	-72.557251	135	2023-06-09	23:10:27
21c674aaa0449cc	46.345670	-72.531640	-10	2023-06-09	23:10:29
d5a969c7cd6166f	46.345070	-72.547690	330	2023-06-09	23:10:30
081a312cbc79c2f	46.335640	-72.593760	1365	2023-06-09	23:10:30
826e8a33668ac07	46.295190	-72.619300	-814	2023-06-09	23:10:32
826e8a33668ac07	46.295190	-72.619290	-814	2023-06-09	23:10:32
972caf96f338846	46.346000	-72.546410	-83	2023-06-09	23:10:35
972caf96f338846	46.346001	-72.546402	-83	2023-06-09	23:10:35
986f501e048d08d	46.345660	-72.531550	205	2023-06-09	23:10:38
21c674aaa0449cc	46.345700	-72.531620	0	2023-06-09	23:10:39
972caf96f338846	46.346000	-72.546410	-88	2023-06-09	23:10:40
826e8a33668ac07	46.295190	-72.619300	-823	2023-06-09	23:10:41
081a312cbc79c2f	46.335610	-72.593780	1353	2023-06-09	23:10:42
ea6ec029a950bb5	46.353858	-72.543185	173	2023-06-09	23:10:44
ea6ec029a950bb5	46.354054	-72.542545	173	2023-06-09	23:10:44
d5a969c7cd6166f	46.345080	-72.547690	315	2023-06-09	23:10:45
081a312cbc79c2f	46.335636	-72.593750	1350	2023-06-09	23:10:45
081a312cbc79c2f	46.335630	-72.593750	1350	2023-06-09	23:10:45
d91d35d1303065c	46.347065	-72.547100	0	2023-06-09	23:10:46
d91d35d1303065c	46.347060	-72.547100	0	2023-06-09	23:10:46
d91d35d1303065c	46.347067	-72.547097	0	2023-06-09	23:10:46
986f501e048d08d	46.345650	-72.531560	195	2023-06-09	23:10:48
21c674aaa0449cc	46.345650	-72.531600	1	2023-06-09	23:10:48
21c674aaa0449cc	46.345650	-72.531601	1	2023-06-09	23:10:48
21c674aaa0449cc	46.345700	-72.531610	0	2023-06-09	23:10:49
87778f7f9a9fd54	46.345650	-72.531590	-964	2023-06-09	23:10:50
826e8a33668ac07	46.295220	-72.619290	-832	2023-06-09	23:10:50
826e8a33668ac07	46.291756	-72.627443	-833	2023-06-09	23:10:51
826e8a33668ac07	46.291756	-72.627440	-833	2023-06-09	23:10:51
9f45d283924ebcf	46.345160	-72.547680	-226	2023-06-09	23:10:51
cd59d5d1f22b810	46.353480	-72.579720	515	2023-06-09	23:10:53
348018b434e5894	46.342410	-72.536400	0	2023-06-09	23:10:53
348018b434e5894	46.342409	-72.536400	0	2023-06-09	23:10:53
4b9782ff08a4bce	46.322495	-72.559670	-1437	2023-06-09	23:10:54
4b9782ff08a4bce	46.322496	-72.559670	-1437	2023-06-09	23:10:54
14794af66984b22	46.319310	-72.567120	703	2023-06-09	23:10:56
7e6c489b2f2df12	46.339430	-72.548920	0	2023-06-09	23:10:57
9f45d283924ebcf	46.345100	-72.547699	-232	2023-06-09	23:10:57
9f45d283924ebcf	46.345100	-72.547710	-232	2023-06-09	23:10:57
9f45d283924ebcf	46.345120	-72.547710	-233	2023-06-09	23:10:58
2530d9e2688a019	46.341230	-72.545060	0	2023-06-09	23:10:58
2530d9e2688a019	46.341230	-72.545080	0	2023-06-09	23:10:58
3cb18db3f33d518	46.347159	-72.544984	0	2023-06-09	23:10:59
7e6c489b2f2df12	46.339450	-72.548940	0	2023-06-09	23:11:03
83ce393dbf20030	46.343980	-72.545940	39	2023-06-09	23:11:05
21c674aaa0449cc	46.345650	-72.531590	-16	2023-06-09	23:11:05
6a778fab861512d	46.343144	-72.545845	0	2023-06-09	23:11:06
4b9782ff08a4bce	46.322500	-72.559660	-1450	2023-06-09	23:11:07
08e310b5e23c8d1	46.339300	-72.551410	0	2023-06-09	23:11:07
08e310b5e23c8d1	46.339300	-72.551420	0	2023-06-09	23:11:07
826e8a33668ac07	46.291810	-72.627480	-849	2023-06-09	23:11:07
826e8a33668ac07	46.291810	-72.627490	-849	2023-06-09	23:11:07
a7b5bc86793449a	46.350340	-72.538560	0	2023-06-09	23:11:08
0e2ef56ca782678	46.335847	-72.568924	-113	2023-06-09	23:11:09
d5a969c7cd6166f	46.345100	-72.547699	290	2023-06-09	23:11:10
902c358e573cab5	46.352541	-72.553346	90	2023-06-09	23:11:12
a07fa2760d45b15	46.351790	-72.545310	0	2023-06-09	23:11:13
0e2ef56ca782678	46.335850	-72.568900	-117	2023-06-09	23:11:13
986f501e048d08d	46.345650	-72.531601	169	2023-06-09	23:11:14
986f501e048d08d	46.345650	-72.531600	169	2023-06-09	23:11:14
986f501e048d08d	46.345640	-72.531610	169	2023-06-09	23:11:14
826e8a33668ac07	46.289600	-72.636490	-856	2023-06-09	23:11:14
7e6c489b2f2df12	46.339436	-72.548920	0	2023-06-09	23:11:15
7e6c489b2f2df12	46.339437	-72.548918	0	2023-06-09	23:11:15
ece3c3dca17f934	46.362270	-72.593810	-1103	2023-06-09	23:11:19
ece3c3dca17f934	46.362270	-72.593807	-1103	2023-06-09	23:11:19
7e6c489b2f2df12	46.339440	-72.548930	0	2023-06-09	23:11:20
986f501e048d08d	46.345660	-72.531600	160	2023-06-09	23:11:23
826e8a33668ac07	46.289600	-72.636490	-865	2023-06-09	23:11:23
ece3c3dca17f934	46.362320	-72.593790	-1109	2023-06-09	23:11:25
ece3c3dca17f934	46.362280	-72.593820	-1113	2023-06-09	23:11:29
ece3c3dca17f934	46.362270	-72.593820	-1113	2023-06-09	23:11:29
ece3c3dca17f934	46.362278	-72.593810	-1113	2023-06-09	23:11:29
ece3c3dca17f934	46.362280	-72.593810	-1113	2023-06-09	23:11:29
ece3c3dca17f934	46.362280	-72.593808	-1113	2023-06-09	23:11:29
e82ca7826364c2c	46.342027	-72.541802	-617	2023-06-09	23:11:30
7acb35becfb015d	46.340950	-72.547170	0	2023-06-09	23:11:30
83ce393dbf20030	46.343980	-72.545940	12	2023-06-09	23:11:32
a7b5bc86793449a	46.350290	-72.538510	0	2023-06-09	23:11:33
986f501e048d08d	46.345660	-72.531620	150	2023-06-09	23:11:33
83ce393dbf20030	46.344020	-72.545940	11	2023-06-09	23:11:33
83ce393dbf20030	46.344020	-72.545960	11	2023-06-09	23:11:33
a07fa2760d45b15	46.351820	-72.545330	0	2023-06-09	23:11:34
a07fa2760d45b15	46.351823	-72.545326	0	2023-06-09	23:11:34
a07fa2760d45b15	46.351820	-72.545340	0	2023-06-09	23:11:34
ca7c37e42d46535	46.381070	-72.526420	1202	2023-06-09	23:11:35
826e8a33668ac07	46.289551	-72.636514	-878	2023-06-09	23:11:36
826e8a33668ac07	46.289550	-72.636510	-878	2023-06-09	23:11:36
ca7c37e42d46535	46.381084	-72.526430	1197	2023-06-09	23:11:40
ca7c37e42d46535	46.381084	-72.526426	1197	2023-06-09	23:11:40
83ce393dbf20030	46.343970	-72.545930	3	2023-06-09	23:11:41
a07fa2760d45b15	46.351810	-72.545320	-9	2023-06-09	23:11:43
969381f2d9195b7	46.336749	-72.547596	0	2023-06-09	23:11:43
a7b5bc86793449a	46.350290	-72.538520	0	2023-06-09	23:11:44
a7b5bc86793449a	46.350290	-72.538530	0	2023-06-09	23:11:44
986f501e048d08d	46.345650	-72.531610	139	2023-06-09	23:11:44
83ce393dbf20030	46.344018	-72.545949	0	2023-06-09	23:11:44
83ce393dbf20030	46.344010	-72.545950	0	2023-06-09	23:11:44
83ce393dbf20030	46.344017	-72.545950	0	2023-06-09	23:11:44
7acb35becfb015d	46.340965	-72.547150	0	2023-06-09	23:11:45
7acb35becfb015d	46.340964	-72.547150	0	2023-06-09	23:11:45
826e8a33668ac07	46.289560	-72.636530	-888	2023-06-09	23:11:46
83ce393dbf20030	46.343971	-72.545942	0	2023-06-09	23:11:50
83ce393dbf20030	46.343970	-72.545944	0	2023-06-09	23:11:50
21c674aaa0449cc	46.345660	-72.531570	-61	2023-06-09	23:11:50
7e6c489b2f2df12	46.339460	-72.548930	0	2023-06-09	23:11:54
53a45b3a04c54e8	46.349680	-72.540780	0	2023-06-09	23:11:57
902c358e573cab5	46.343915	-72.550771	45	2023-06-09	23:11:57
4b9782ff08a4bce	46.322500	-72.559660	-1500	2023-06-09	23:11:57
08e310b5e23c8d1	46.339306	-72.551420	0	2023-06-09	23:11:57
08e310b5e23c8d1	46.339307	-72.551422	0	2023-06-09	23:11:57
08e310b5e23c8d1	46.339300	-72.551430	0	2023-06-09	23:11:57
826e8a33668ac07	46.291820	-72.627470	-899	2023-06-09	23:11:57
a7b5bc86793449a	46.350330	-72.538550	0	2023-06-09	23:11:58
902c358e573cab5	46.343910	-72.550730	42	2023-06-09	23:12:00
3adca428fb38cc9	46.346460	-72.546770	0	2023-06-09	23:12:00
b9bcd4ea63eeded	46.340911	-72.547252	0	2023-06-09	23:12:02
a7b5bc86793449a	46.350370	-72.538550	0	2023-06-09	23:12:02
4c936a1ee8c7fa9	46.339281	-72.551415	11	2023-06-09	23:12:03
826e8a33668ac07	46.285960	-72.646680	-906	2023-06-09	23:12:04
